# STN;YYYYMMDD;wind;rain;snow;tunder;ice;covid_shock
240;20200808;10;0;0;0;0;0
240;20200808;20;0;0;0;0;0
240;20200808;10;0;0;0;0;0
240;20200808;30;0;0;0;0;0
240;20200808;20;0;0;0;0;0
240;20200808;30;0;0;0;0;0
240;20200808;50;0;0;0;0;0
240;20200808;40;0;0;0;0;0
240;20200808;30;0;0;0;0;0
240;20200808;40;0;0;0;0;0
240;20200808;40;0;0;0;0;0
240;20200808;40;0;0;0;0;0
240;20200808;50;0;0;0;0;0
240;20200808;40;0;0;0;0;0
240;20200808;30;0;0;0;0;0
240;20200809;20;0;0;0;0;0
240;20200809;20;0;0;0;0;0
240;20200809;20;0;0;0;0;0
240;20200809;30;0;0;0;0;0
240;20200809;20;0;0;0;0;0
240;20200809;30;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;60;0;0;0;0;0
240;20200809;60;0;0;0;0;0
240;20200809;70;0;0;0;0;0
240;20200809;70;0;0;0;0;0
240;20200809;70;0;0;0;0;0
240;20200809;70;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;60;0;0;0;0;0
240;20200809;60;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200809;50;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;20;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;50;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;40;0;0;0;0;0
240;20200810;30;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;50;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;30;0;0;0;0;0
240;20200811;30;0;0;0;0;0
240;20200811;30;0;0;0;0;0
240;20200811;30;0;0;0;0;0
240;20200811;20;0;0;0;0;0
240;20200811;40;0;0;0;0;0
240;20200811;50;0;0;0;0;0
240;20200811;50;0;0;0;0;0
240;20200811;10;0;0;0;0;0
240;20200811;20;0;0;0;0;0
240;20200811;20;0;0;0;0;0
240;20200811;10;0;0;0;0;0
240;20200811;0;0;0;1;0;0
240;20200811;40;0;0;0;0;0
240;20200812;50;0;0;0;0;0
240;20200812;10;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;10;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;10;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200812;40;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;40;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;50;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;40;0;0;0;0;0
240;20200812;30;0;0;0;0;0
240;20200812;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;10;0;0;0;0;0
240;20200813;10;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;10;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;10;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;20;0;0;0;0;0
240;20200813;30;0;0;0;0;0
240;20200813;30;1;0;1;0;0
240;20200813;40;1;0;1;0;0
240;20200814;20;0;0;0;0;0
240;20200814;10;0;0;0;0;0
240;20200814;50;0;0;0;0;0
240;20200814;30;0;0;0;0;0
240;20200814;20;0;0;0;0;0
240;20200814;20;0;0;0;0;0
240;20200814;40;0;0;0;0;0
240;20200814;50;0;0;0;0;0
240;20200814;10;0;0;0;0;0
240;20200814;50;1;0;1;0;0
240;20200814;30;1;0;1;0;0
240;20200814;30;0;0;0;0;0
240;20200814;40;1;0;1;0;0
240;20200814;20;0;0;1;0;0
240;20200814;70;0;0;1;0;0
240;20200814;60;0;0;1;0;0
240;20200814;50;0;0;1;0;0
240;20200814;30;0;0;1;0;0
240;20200814;30;0;0;0;0;0
240;20200814;20;0;0;0;0;0
240;20200814;30;0;0;0;0;0
240;20200814;30;0;0;0;0;0
240;20200814;30;0;0;0;0;0
240;20200814;30;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;40;0;0;0;0;0
240;20200815;40;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;20;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;40;0;0;0;0;0
240;20200815;40;0;0;0;0;0
240;20200815;30;0;0;0;0;0
240;20200815;30;1;0;1;0;0
240;20200815;20;0;0;1;0;0
240;20200815;10;1;0;0;0;0
240;20200815;10;1;0;0;0;0
240;20200815;10;0;0;0;0;0
240;20200815;10;0;0;0;0;0
240;20200816;10;0;0;0;0;0
240;20200816;20;0;0;0;0;0
240;20200816;10;0;0;0;0;0
240;20200816;10;0;0;0;0;0
240;20200816;10;0;0;0;0;0
240;20200816;20;0;0;0;0;0
240;20200816;30;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;40;0;0;0;0;0
240;20200816;50;0;0;0;0;0
240;20200816;50;0;0;0;0;0
240;20200816;50;0;0;0;0;0
240;20200816;30;0;0;1;0;0
240;20200816;80;1;0;1;0;0
240;20200816;50;1;0;1;0;0
240;20200816;20;1;0;1;0;0
240;20200816;10;0;0;0;0;0
240;20200816;30;0;0;0;0;0
240;20200816;30;0;0;0;0;0
240;20200816;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;10;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;10;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;10;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;30;0;0;0;0;0
240;20200817;30;0;0;0;0;0
240;20200817;40;0;0;0;0;0
240;20200817;40;1;0;1;0;0
240;20200817;50;1;0;1;0;0
240;20200817;30;1;0;1;0;0
240;20200817;20;1;0;1;0;0
240;20200817;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200817;10;0;0;0;0;0
240;20200817;10;0;0;0;0;0
240;20200817;30;0;0;0;0;0
240;20200817;20;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200818;20;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200818;40;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200818;40;1;0;0;0;0
240;20200818;50;1;0;0;0;0
240;20200818;60;0;0;0;0;0
240;20200818;60;0;0;0;0;0
240;20200818;60;1;0;0;0;0
240;20200818;60;0;0;0;0;0
240;20200818;80;0;0;0;0;0
240;20200818;80;0;0;1;0;0
240;20200818;70;0;0;0;0;0
240;20200818;70;0;0;0;0;0
240;20200818;60;0;0;0;0;0
240;20200818;60;0;0;0;0;0
240;20200818;50;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200818;40;0;0;0;0;0
240;20200818;20;0;0;0;0;0
240;20200818;20;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200818;30;0;0;0;0;0
240;20200819;20;0;0;0;0;0
240;20200819;30;0;0;0;0;0
240;20200819;20;0;0;0;0;0
240;20200819;20;0;0;0;0;0
240;20200819;30;0;0;0;0;0
240;20200819;30;0;0;0;0;0
240;20200819;30;0;0;0;0;0
240;20200819;40;0;0;0;0;0
240;20200819;50;0;0;0;0;0
240;20200819;60;0;0;0;0;0
240;20200819;60;0;0;0;0;0
240;20200819;70;0;0;0;0;0
240;20200819;70;0;0;0;0;0
240;20200819;60;0;0;0;0;0
240;20200819;60;0;0;0;0;0
240;20200819;50;0;0;0;0;0
240;20200819;50;0;0;0;0;0
240;20200819;40;0;0;0;0;0
240;20200819;50;1;0;0;0;0
240;20200819;30;1;0;0;0;0
240;20200819;70;1;0;0;0;0
240;20200819;90;1;0;0;0;0
240;20200819;70;0;0;0;0;0
240;20200819;70;0;0;0;0;0
240;20200820;60;0;0;0;0;0
240;20200820;50;1;0;0;0;0
240;20200820;50;1;0;0;0;0
240;20200820;40;1;0;0;0;0
240;20200820;50;1;0;0;0;0
240;20200820;40;1;0;0;0;0
240;20200820;40;0;0;0;0;0
240;20200820;60;0;0;0;0;0
240;20200820;50;0;0;0;0;0
240;20200820;60;1;0;0;0;0
240;20200820;50;1;0;0;0;0
240;20200820;50;0;0;0;0;0
240;20200820;50;0;0;0;0;0
240;20200820;70;0;0;0;0;0
240;20200820;60;0;0;0;0;0
240;20200820;70;0;0;0;0;0
240;20200820;50;0;0;0;0;0
240;20200820;40;0;0;0;0;0
240;20200820;20;0;0;0;0;0
240;20200820;20;0;0;0;0;0
240;20200820;30;0;0;1;0;0
240;20200820;10;1;0;1;0;0
240;20200820;10;0;0;0;0;0
240;20200820;20;0;0;0;0;0
240;20200821;40;0;0;0;0;0
240;20200821;60;0;0;0;0;0
240;20200821;60;0;0;0;0;0
240;20200821;70;0;0;0;0;0
240;20200821;70;0;0;0;0;0
240;20200821;70;0;0;0;0;0
240;20200821;50;0;0;0;0;0
240;20200821;70;0;0;0;0;0
240;20200821;80;0;0;0;0;0
240;20200821;90;0;0;0;0;0
240;20200821;90;0;0;0;0;0
240;20200821;110;0;0;0;0;0
240;20200821;100;0;0;0;0;0
240;20200821;80;0;0;0;0;0
240;20200821;90;0;0;0;0;0
240;20200821;100;0;0;0;0;0
240;20200821;90;0;0;0;0;0
240;20200821;90;0;0;0;0;0
240;20200821;70;0;0;0;0;0
240;20200821;60;0;0;0;0;0
240;20200821;60;0;0;0;0;0
240;20200821;50;0;0;0;0;0
240;20200821;50;0;0;0;0;0
240;20200821;60;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;60;0;0;0;0;0
240;20200822;50;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;80;1;0;0;0;0
240;20200822;100;1;0;0;0;0
240;20200822;80;1;0;0;0;0
240;20200822;80;1;0;0;0;0
240;20200822;100;1;0;0;0;0
240;20200822;110;0;0;0;0;0
240;20200822;100;0;0;0;0;0
240;20200822;110;0;0;0;0;0
240;20200822;110;0;0;0;0;0
240;20200822;110;0;0;0;0;0
240;20200822;120;0;0;0;0;0
240;20200822;90;0;0;0;0;0
240;20200822;80;0;0;0;0;0
240;20200822;60;0;0;0;0;0
240;20200822;70;0;0;0;0;0
240;20200822;60;0;0;0;0;0
240;20200822;60;0;0;0;0;0
240;20200823;60;0;0;0;0;0
240;20200823;60;0;0;0;0;0
240;20200823;50;0;0;0;0;0
240;20200823;60;1;0;0;0;0
240;20200823;60;1;0;0;0;0
240;20200823;40;1;0;0;0;0
240;20200823;60;1;0;0;0;0
240;20200823;70;1;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;90;0;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;80;0;0;0;0;0
240;20200823;60;0;0;0;0;0
240;20200823;50;0;0;0;0;0
240;20200823;50;1;0;0;0;0
240;20200823;20;1;0;0;0;0
240;20200823;20;1;0;0;0;0
240;20200823;30;0;0;0;0;0
240;20200823;30;0;0;0;0;0
240;20200823;40;1;0;0;0;0
240;20200823;50;1;0;0;0;0
240;20200824;60;1;0;0;0;0
240;20200824;50;1;0;0;0;0
240;20200824;40;1;0;0;0;0
240;20200824;40;1;0;0;0;0
240;20200824;40;0;0;0;0;0
240;20200824;40;0;0;0;0;0
240;20200824;60;0;0;0;0;0
240;20200824;80;0;0;0;0;0
240;20200824;100;0;0;0;0;0
240;20200824;90;0;0;0;0;0
240;20200824;90;0;0;0;0;0
240;20200824;90;0;0;0;0;0
240;20200824;90;0;0;0;0;0
240;20200824;90;0;0;0;0;0
240;20200824;80;0;0;0;0;0
240;20200824;80;0;0;0;0;0
240;20200824;70;0;0;0;0;0
240;20200824;50;0;0;0;0;0
240;20200824;30;0;0;0;0;0
240;20200824;30;0;0;0;0;0
240;20200824;20;0;0;0;0;0
240;20200824;10;1;0;0;0;0
240;20200824;10;1;0;0;0;0
240;20200824;30;1;0;0;0;0
240;20200825;20;1;0;0;0;0
240;20200825;30;1;0;0;0;0
240;20200825;40;0;0;0;0;0
240;20200825;40;0;0;0;0;0
240;20200825;40;0;0;0;0;0
240;20200825;40;0;0;0;0;0
240;20200825;50;0;0;0;0;0
240;20200825;60;0;0;0;0;0
240;20200825;70;1;0;0;0;0
240;20200825;80;0;0;0;0;0
240;20200825;80;1;0;0;0;0
240;20200825;70;1;0;0;0;0
240;20200825;70;1;0;0;0;0
240;20200825;80;0;0;0;0;0
240;20200825;110;1;0;0;0;0
240;20200825;100;1;0;0;0;0
240;20200825;80;1;0;0;0;0
240;20200825;130;0;0;0;0;0
240;20200825;130;0;0;0;0;0
240;20200825;110;0;0;0;0;0
240;20200825;140;0;0;0;0;0
240;20200825;120;0;0;0;0;0
240;20200825;140;0;0;0;0;0
240;20200825;130;1;0;0;0;0
240;20200826;160;1;0;0;0;0
240;20200826;130;1;0;0;0;0
240;20200826;180;1;0;0;0;0
240;20200826;140;1;0;0;0;0
240;20200826;150;1;0;0;0;0
240;20200826;160;1;0;0;0;0
240;20200826;150;1;0;0;0;0
240;20200826;160;1;0;0;0;0
240;20200826;140;1;0;0;0;0
240;20200826;140;1;0;0;0;0
240;20200826;150;1;0;0;0;0
240;20200826;140;1;0;0;0;0
240;20200826;140;1;0;0;0;0
240;20200826;140;0;0;0;0;0
240;20200826;120;1;0;0;0;0
240;20200826;100;1;0;0;0;0
240;20200826;110;1;0;0;0;0
240;20200826;90;0;0;0;0;0
240;20200826;80;0;0;0;0;0
240;20200826;60;0;0;0;0;0
240;20200826;40;0;0;0;0;0
240;20200826;30;0;0;0;0;0
240;20200826;20;0;0;0;0;0
240;20200826;30;0;0;0;0;0
240;20200827;20;0;0;0;0;0
240;20200827;20;0;0;0;0;0
240;20200827;10;0;0;0;0;0
240;20200827;10;0;0;0;0;0
240;20200827;10;0;0;0;0;0
240;20200827;20;0;0;0;0;0
240;20200827;10;0;0;0;0;0
240;20200827;20;0;0;0;0;0
240;20200827;20;0;0;0;0;0
240;20200827;30;0;0;0;0;0
240;20200827;30;0;0;0;0;0
240;20200827;30;0;0;0;0;0
240;20200827;40;0;0;0;0;0
240;20200827;50;0;0;0;0;0
240;20200827;50;0;0;0;0;0
240;20200827;50;0;0;0;0;0
240;20200827;40;0;0;0;0;0
240;20200827;50;0;0;0;0;0
240;20200827;40;0;0;0;0;0
240;20200827;60;1;0;0;0;0
240;20200827;60;1;0;0;0;0
240;20200827;60;1;0;0;0;0
240;20200827;40;0;0;0;0;0
240;20200827;50;0;0;0;0;0
240;20200828;70;0;0;0;0;0
240;20200828;70;1;0;0;0;0
240;20200828;70;1;0;0;0;0
240;20200828;80;1;0;0;0;0
240;20200828;70;1;0;0;0;0
240;20200828;90;0;0;0;0;0
240;20200828;70;0;0;0;0;0
240;20200828;90;0;0;0;0;0
240;20200828;90;0;0;0;0;0
240;20200828;80;0;0;0;0;0
240;20200828;90;1;0;0;0;0
240;20200828;50;1;0;0;0;0
240;20200828;60;1;0;1;0;0
240;20200828;30;1;0;1;0;0
240;20200828;30;1;0;1;0;0
240;20200828;10;1;0;1;0;0
240;20200828;30;1;0;1;0;0
240;20200828;50;0;0;1;0;0
240;20200828;40;1;0;1;0;0
240;20200828;40;1;0;1;0;0
240;20200828;50;0;0;0;0;0
240;20200828;30;0;0;0;0;0
240;20200828;30;0;0;0;0;0
240;20200828;40;0;0;0;0;0
240;20200829;40;1;0;0;0;0
240;20200829;40;1;0;0;0;0
240;20200829;50;1;0;0;0;0
240;20200829;50;1;0;0;0;0
240;20200829;40;1;0;0;0;0
240;20200829;50;0;0;0;0;0
240;20200829;60;0;0;0;0;0
240;20200829;70;1;0;0;0;0
240;20200829;60;1;0;0;0;0
240;20200829;70;0;0;0;0;0
240;20200829;50;1;0;0;0;0
240;20200829;60;1;0;0;0;0
240;20200829;70;1;0;0;0;0
240;20200829;70;0;0;0;0;0
240;20200829;70;0;0;0;0;0
240;20200829;70;0;0;0;0;0
240;20200829;60;0;0;0;0;0
240;20200829;40;0;0;0;0;0
240;20200829;30;0;0;0;0;0
240;20200829;20;1;0;0;0;0
240;20200829;40;0;0;0;0;0
240;20200829;20;1;0;0;0;0
240;20200829;10;1;0;0;0;0
240;20200829;10;0;0;0;0;0
240;20200830;10;0;0;0;0;0
240;20200830;10;0;0;0;0;0
240;20200830;20;0;0;0;0;0
240;20200830;10;0;0;0;0;0
240;20200830;20;0;0;0;0;0
240;20200830;30;0;0;0;0;0
240;20200830;40;0;0;0;0;0
240;20200830;40;0;0;0;0;0
240;20200830;80;0;0;0;0;0
240;20200830;80;1;0;0;0;0
240;20200830;90;1;0;0;0;0
240;20200830;80;0;0;0;0;0
240;20200830;100;0;0;0;0;0
240;20200830;90;0;0;0;0;0
240;20200830;80;0;0;0;0;0
240;20200830;90;0;0;0;0;0
240;20200830;80;0;0;0;0;0
240;20200830;70;0;0;0;0;0
240;20200830;60;0;0;0;0;0
240;20200830;40;0;0;0;0;0
240;20200830;50;0;0;0;0;0
240;20200830;60;0;0;0;0;0
240;20200830;50;0;0;0;0;0
240;20200830;40;0;0;0;0;0
240;20200831;40;0;0;0;0;0
240;20200831;40;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;10;0;0;0;0;0
240;20200831;10;0;0;0;0;0
240;20200831;20;0;0;0;0;0
240;20200831;40;0;0;0;0;0
240;20200831;60;0;0;0;0;0
240;20200831;50;0;0;0;0;0
240;20200831;60;0;0;0;0;0
240;20200831;50;0;0;0;0;0
240;20200831;50;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;20;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;30;0;0;0;0;0
240;20200831;20;0;0;0;0;0
240;20200831;20;0;0;0;0;0
240;20200831;10;0;0;0;0;0
240;20200831;0;0;0;0;0;0
240;20200831;10;0;0;0;0;0
240;20200831;0;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;30;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;10;0;0;0;0;0
240;20200901;0;0;0;0;0;0
240;20200901;20;0;0;0;0;0
240;20200901;0;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;0;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;40;0;0;0;0;0
240;20200902;40;0;0;0;0;0
240;20200902;50;0;0;0;0;0
240;20200902;40;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;10;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;20;0;0;0;0;0
240;20200902;30;0;0;0;0;0
240;20200903;30;0;0;0;0;0
240;20200903;40;0;0;0;0;0
240;20200903;50;0;0;0;0;0
240;20200903;40;0;0;0;0;0
240;20200903;40;1;0;0;0;0
240;20200903;50;1;0;0;0;0
240;20200903;60;1;0;0;0;0
240;20200903;60;1;0;0;0;0
240;20200903;60;1;0;0;0;0
240;20200903;70;1;0;0;0;0
240;20200903;70;1;0;0;0;0
240;20200903;70;1;0;0;0;0
240;20200903;80;0;0;0;0;0
240;20200903;90;0;0;0;0;0
240;20200903;90;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;90;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;80;1;0;0;0;0
240;20200903;30;1;0;0;0;0
240;20200903;40;1;0;0;0;0
240;20200904;40;1;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;40;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;40;0;0;0;0;0
240;20200904;50;0;0;0;0;0
240;20200904;60;0;0;0;0;0
240;20200904;60;0;0;0;0;0
240;20200904;50;0;0;0;0;0
240;20200904;70;0;0;0;0;0
240;20200904;70;0;0;0;0;0
240;20200904;70;0;0;0;0;0
240;20200904;80;0;0;0;0;0
240;20200904;60;0;0;0;0;0
240;20200904;50;0;0;0;0;0
240;20200904;40;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;40;0;0;0;0;0
240;20200904;50;0;0;0;0;0
240;20200904;30;0;0;0;0;0
240;20200904;30;1;0;0;0;0
240;20200905;30;1;0;0;0;0
240;20200905;30;1;0;0;0;0
240;20200905;30;1;0;0;0;0
240;20200905;30;1;0;0;0;0
240;20200905;50;1;0;0;0;0
240;20200905;40;0;0;0;0;0
240;20200905;40;0;0;0;0;0
240;20200905;60;0;0;0;0;0
240;20200905;70;0;0;0;0;0
240;20200905;90;0;0;0;0;0
240;20200905;80;0;0;0;0;0
240;20200905;80;0;0;0;0;0
240;20200905;80;0;0;0;0;0
240;20200905;70;0;0;0;0;0
240;20200905;80;0;0;0;0;0
240;20200905;60;0;0;0;0;0
240;20200905;40;0;0;0;0;0
240;20200905;30;0;0;0;0;0
240;20200905;40;1;0;0;0;0
240;20200905;20;1;0;0;0;0
240;20200905;20;0;0;0;0;0
240;20200905;30;0;0;0;0;0
240;20200905;20;0;0;0;0;0
240;20200905;30;1;0;0;0;0
240;20200906;30;1;0;0;0;0
240;20200906;20;1;0;0;0;0
240;20200906;30;1;0;0;0;0
240;20200906;20;1;0;0;0;0
240;20200906;40;0;0;0;0;0
240;20200906;20;0;0;0;0;0
240;20200906;20;0;0;0;0;0
240;20200906;50;0;0;0;0;0
240;20200906;60;0;0;0;0;0
240;20200906;60;0;0;0;0;0
240;20200906;50;0;0;0;0;0
240;20200906;60;0;0;0;0;0
240;20200906;70;0;0;0;0;0
240;20200906;70;0;0;0;0;0
240;20200906;60;0;0;0;0;0
240;20200906;60;0;0;0;0;0
240;20200906;40;0;0;0;0;0
240;20200906;30;1;0;0;0;0
240;20200906;20;1;0;0;0;0
240;20200906;20;1;0;0;0;0
240;20200906;20;0;0;0;0;0
240;20200906;10;0;0;0;0;0
240;20200906;10;0;0;0;0;0
240;20200906;20;0;0;0;0;0
240;20200907;20;0;0;0;0;0
240;20200907;10;0;0;0;0;0
240;20200907;10;0;0;0;0;0
240;20200907;20;0;0;0;0;0
240;20200907;20;0;0;0;0;0
240;20200907;30;1;0;0;0;0
240;20200907;50;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;70;0;0;0;0;0
240;20200907;70;0;0;0;0;0
240;20200907;70;0;0;0;0;0
240;20200907;70;0;0;0;0;0
240;20200907;70;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;50;0;0;0;0;0
240;20200907;50;0;0;0;0;0
240;20200907;40;0;0;0;0;0
240;20200907;40;0;0;0;0;0
240;20200907;50;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200907;60;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;60;1;0;0;0;0
240;20200908;50;1;0;0;0;0
240;20200908;50;1;0;0;0;0
240;20200908;40;1;0;0;0;0
240;20200908;30;1;0;0;0;0
240;20200908;40;1;0;0;0;0
240;20200908;50;1;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;70;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;60;0;0;0;0;0
240;20200908;60;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;50;0;0;0;0;0
240;20200908;40;0;0;0;0;0
240;20200908;30;0;0;0;0;0
240;20200908;30;0;0;0;0;0
240;20200908;40;0;0;0;0;0
240;20200908;40;0;0;0;0;0
240;20200909;40;0;0;0;0;0
240;20200909;50;0;0;0;0;0
240;20200909;50;0;0;0;0;0
240;20200909;50;0;0;0;0;0
240;20200909;50;0;0;0;0;0
240;20200909;50;0;0;0;0;0
240;20200909;60;0;0;0;0;0
240;20200909;70;0;0;0;0;0
240;20200909;60;0;0;0;0;0
240;20200909;80;0;0;0;0;0
240;20200909;80;0;0;0;0;0
240;20200909;70;0;0;0;0;0
240;20200909;60;0;0;0;0;0
240;20200909;50;1;0;0;0;0
240;20200909;50;1;0;0;0;0
240;20200909;40;1;0;0;0;0
